0.8;1;0.9;:START_ID;:END_ID;:Type
1573607340.0;eeijortqgxhlgbidwzwfgoaciwjmasbhynkaybgkaakthmrajh;1.1340775586465737e+18;berqyqmablffpphmdznannkzfojqvpjevagtesarvvinzjryba;ahbyrmxuvwliklaeehdciopwfsguiqdgcduvrxajcnpiiaubhj;PyEdge
726489652.0;tolqxfrgazvctwishqffarufnltlanmsckagglcpiqwmfantza;9.178776145790954e+18;berqyqmablffpphmdznannkzfojqvpjevagtesarvvinzjryba;cpziijecyhkrchyjogzommcufaxnavbaeskemsfocdsqcsvmfg;PyEdge
;epntwmdpatchibaoamntyzxlaxtqfgnmhaubqazrffdpavghky;5.117313676386905e+16;berqyqmablffpphmdznannkzfojqvpjevagtesarvvinzjryba;zflyxrhnvhbzcppjahmkmcfkeskemgpppnyplagnbhvccjmjbx;PyEdge
2091505258.0;aiwfbgbvjatcfhfxnzhaqxjawtlifjweqfmqnvtwynnggdjpmw;2.0569088657883126e+18;berqyqmablffpphmdznannkzfojqvpjevagtesarvvinzjryba;nrennatusfyvajlcbazvhrcsaqaeragbehfewrjrcivlokafnt;PyEdge
2083594438.0;taxowggsqvqfsfzhiokukfhskkcerewehllqjcqhophhwtpmye;2.8195308768979604e+18;berqyqmablffpphmdznannkzfojqvpjevagtesarvvinzjryba;wjsqdxzaqxnlmjxvabbifzduzvwazcmohlncbkyuhsbkxbpcku;PyEdge
440957789.0;ykskrfmnwshtayvxsntobeeekavbekxgjwksgdrvfwfshucxko;5.901770191128601e+18;berqyqmablffpphmdznannkzfojqvpjevagtesarvvinzjryba;ywnbxtqwaniblnaspygurfygczyhjtjnyelptheirwuxaoasbz;PyEdge
;nlshrwxkzryjdjaateriklinsdnvfxmlkmmeqhqqvzuppspvzi;4.66342234978814e+18;berqyqmablffpphmdznannkzfojqvpjevagtesarvvinzjryba;nrqitnguojkafpzbbfrwhaodnwmbltsbpeywicwmyiwqlaozit;PyEdge
524970536.0;mhlaofjgrhzpdjwiytcbxgdfglkdexgdajstdlvfnaebczqlad;;berqyqmablffpphmdznannkzfojqvpjevagtesarvvinzjryba;aaxuvbhaastntlvakmlhudjdrxrhgjecmyritvpbolvamnqpci;PyEdge
;yhsjrftvjbnkqdlualzadxlluunaedpqbzirjsqvivqxqxeqfc;7.447152029218295e+18;hwreqtmomzffafjwcdnchcyzaaaccmevvpnkeahphzcvkwhnlu;cbjikjjbzpjojjamfffyuojscizgpcfnyfgtcyyrlnvkquqkxz;PyEdge
1834477948.0;ejikppfpqiaebbvkcmufpokgqpwyykqdqifvwypogaavqanfdl;4.0287377249547976e+18;hwreqtmomzffafjwcdnchcyzaaaccmevvpnkeahphzcvkwhnlu;suxnopeunqmcrvkgfqwlwcdiizcfshusdyrwcnxcmkrunlenca;PyEdge
127431368.0;nktamvhptizjkhthsjlmboxpmbsaiosbcaezvthkizxnlsjfbx;5.585601677702728e+18;hwreqtmomzffafjwcdnchcyzaaaccmevvpnkeahphzcvkwhnlu;foajfahelcxamtpsjnijxdijklmiiyzwftxgkcfzruxzpnuspz;PyEdge
938873052.0;hpcjtjatfbujsqclvsppvdvzsninhkowrzxrqpeiohmhqrmcla;1.2494493121049288e+18;hwreqtmomzffafjwcdnchcyzaaaccmevvpnkeahphzcvkwhnlu;mbrgkhxapautthpfiuzxwsvnaglmgopkdrzcsxrlocskndflgk;PyEdge
1836647683.0;erseaikyqnrlaudydciyhnovqgqeslwcldjpgzhzxmnavefavg;;hwreqtmomzffafjwcdnchcyzaaaccmevvpnkeahphzcvkwhnlu;qdqxsqnflkxsgdyyabrbjvpmzvxwzqsfongizpficrilnxazvt;PyEdge
50910807.0;jiifacweoyhrggfjnkddfzlztekdawlalghsxvidiqvcedinkn;4.757221123175886e+18;hwreqtmomzffafjwcdnchcyzaaaccmevvpnkeahphzcvkwhnlu;bskzvlijgmsdxsugujvmcxlhcjxzdowovchraflzttdpvtaasa;PyEdge
;aeawwgaafavxlncapdmdalsfsfmsotwtzsamherayoojtqhbde;;hwreqtmomzffafjwcdnchcyzaaaccmevvpnkeahphzcvkwhnlu;idxngxrentpyksrdyarqiznehmvytufxrdhzljsngojqaplaau;PyEdge
170265019.0;tvtxmhphhupgattlviqkfatbiozxhgasskzdhwflhwbrxtscph;1.6940520532071846e+18;hwreqtmomzffafjwcdnchcyzaaaccmevvpnkeahphzcvkwhnlu;zisgxpqhpjdtkrelozyjhqmcqpyalhhqqiogvngcaqvevjrsnl;PyEdge
1587053922.0;pjaqteeurhhupkerjcnjecxjzijjogirmpzexktypdksrvumpt;1.9167479617820288e+17;hwreqtmomzffafjwcdnchcyzaaaccmevvpnkeahphzcvkwhnlu;evpnefxebmeupyahutxtehjsbzydhbsxghxwtvadkbabdjdpkg;PyEdge
2098776490.0;frpbyvgzdoubnmmvargbpxntlnovfogpubaebvardzohzsvdwy;3.925048581272065e+18;hwreqtmomzffafjwcdnchcyzaaaccmevvpnkeahphzcvkwhnlu;gvyjexanymscnixyvpezeclsdxmvonfnabqlbvhasxzgkipoeo;PyEdge
1872911076.0;rvodcaumtzxvyiygstvjenzhvfdexozxxrgqhtkyfainyeldma;7.930105701234117e+17;hvaogplcacanlcpnrevpqjqodyapsajdwhsriwcqhngxbmtirq;ceadtgsccjwiisrakpebwafnnxwufvradasckoaayilahlxhzl;PyEdge
547859304.0;cajsnomvkfeyeacxhjxpzvkoudefwriajutgvnuzeumfbhexmw;6.927327976942724e+18;hvaogplcacanlcpnrevpqjqodyapsajdwhsriwcqhngxbmtirq;gsxlqccxplukwhmaaiklkenytxfouhfkimkeuahpasxojibyzg;PyEdge
859672951.0;xzyooeuavakvpfkkrenefobyouaznvsbyfccuppnrzofrkiugj;3.9344816802648197e+18;hvaogplcacanlcpnrevpqjqodyapsajdwhsriwcqhngxbmtirq;uumgusewqbumvlutssoaxfghetlagckkuvuttrwutcifnkwwby;PyEdge
;yrqislehqpuztoswrdaztbvfbxdabktrldaywzouchawbwyist;;hvaogplcacanlcpnrevpqjqodyapsajdwhsriwcqhngxbmtirq;kphaiccnlcnlaewoikzrynwjfnbgxdrhskzoqybfqkarxoemat;PyEdge
;eemaidmdexlvvxlgvzwpnbpbaduiltejmdyafmwlqyroabrfxz;8.014074020043578e+18;hvaogplcacanlcpnrevpqjqodyapsajdwhsriwcqhngxbmtirq;eauqylvllakzavxpbnpcppuwghaiowisjhazggijkathxifgcl;PyEdge
713748706.0;kjsymrxdfkdmhpxqmmphbxalwqvckyexqhasykepwvacpzvpcb;6.243486193197453e+18;hvaogplcacanlcpnrevpqjqodyapsajdwhsriwcqhngxbmtirq;lnarnddguqzlthdatbdoacoidqyalnvlooivbfuoomuaiosssu;PyEdge
980615817.0;zjfetwndfsdhqsdhmxyraivqiacaesauadojgecdaqbaufklag;2.238415089642325e+18;hvaogplcacanlcpnrevpqjqodyapsajdwhsriwcqhngxbmtirq;yaadwogalgriecvwrwnxryzgwfqvnmztcycgoimignzuztujiq;PyEdge
1914469995.0;qslvqmnerysatuhsbspnuvpfokcigpjirehfoxpwkazfduqkig;9.802722431094922e+17;hvaogplcacanlcpnrevpqjqodyapsajdwhsriwcqhngxbmtirq;heraysbbzyajwwdfvucazwnceiairrrduaopacaatmztsxglxj;PyEdge
1750547323.0;ncexakzmeeymqrfyapbolaavjakkivkrqdefwudmfffkzcpwvn;8.954856765069434e+18;hvaogplcacanlcpnrevpqjqodyapsajdwhsriwcqhngxbmtirq;eftqdmsyxejrbmnurfqboiteidiqzzcqvlqhqjvklkbaoguhzn;PyEdge
;ahjismckltloydclagnoamkdimovacjnwkxheeglaxysienqxl;5.045676882697881e+18;hvaogplcacanlcpnrevpqjqodyapsajdwhsriwcqhngxbmtirq;hcufknkulxmnkdkoqejxsnfbtauaaktifaflblhmhvvxhfmkdc;PyEdge
149523456.0;awkimrxptipayrbhgmxuikxjifyzehlvgxpqdsvyrvlvgzrlxk;8.94692868200781e+18;zfwccssszpjilqrhdngyabqixnkpbrzrzoslysbmdpcojnnzdz;zcddqqxqooakrooyxhiiadpabhywxsmfvyurjkizfvmhctahan;PyEdge
1104603825.0;tngnkyhvqwvpkarertgueumrojmopfxjhwmajbentfqlnmwzdj;6.675679850341555e+18;zfwccssszpjilqrhdngyabqixnkpbrzrzoslysbmdpcojnnzdz;xrkmmmnfncajywsrhcmyaupgkpenvqltlxbahufzmklhuuxitn;PyEdge
1939987199.0;sbimyxbnbtbanaowuljodyoaigfxocjqqriizuquhouzvyoicn;;zfwccssszpjilqrhdngyabqixnkpbrzrzoslysbmdpcojnnzdz;cbqlpvprpywvyatacadigzaxrussdetueuaeorhypbbvajwhkm;PyEdge
569777322.0;nzugwlakhomupazvtcerqllfqvgajmhiegrzwvexenaicxooya;6.533480646046008e+17;zfwccssszpjilqrhdngyabqixnkpbrzrzoslysbmdpcojnnzdz;azhittzzxvcjhnpxodblzpczcvsiwawotogrgayfkuwxtioato;PyEdge
;qxlxfmhwnttryffpnhzfrfxuodfbvkbvkccdhfjrtjcjaofqot;5.849027762134103e+18;zfwccssszpjilqrhdngyabqixnkpbrzrzoslysbmdpcojnnzdz;nhjotjmrmcwzyxktxzntccvwuigukbywpblbiqaavyinapdsji;PyEdge
2039006256.0;pqqnwtrrukeadnzuzrajcowmxopajmfqdeiacclbwerfkkvwcc;2.5568747603539958e+17;zfwccssszpjilqrhdngyabqixnkpbrzrzoslysbmdpcojnnzdz;mierxbrquhcfvleiamoepqofylcvzypbbcsctgnxmwmcyirsot;PyEdge
;rezkemhvjkznijshagozdqwvuavadrgohclsycdyguygefjcns;7.844342813683301e+18;zfwccssszpjilqrhdngyabqixnkpbrzrzoslysbmdpcojnnzdz;geegblodnopaxeemhzduvctlhucwylaacojymlakpnxypvynos;PyEdge
904242333.0;tngxaqtpjvwafnqaxwpaqeiclvhvlqmsiiojbrpdokjzyazuoc;1.328178336675801e+18;zfwccssszpjilqrhdngyabqixnkpbrzrzoslysbmdpcojnnzdz;osacetffaairjwmgauafgmqvngvwcuagpaxjjfyxzbfjechksc;PyEdge
1169498712.0;bcgadaysevyjhbwjqloqqnfnfzagfuxqyricrbfzphzfkscbog;7.927046064181823e+18;zfwccssszpjilqrhdngyabqixnkpbrzrzoslysbmdpcojnnzdz;mvevvmrcuxcavjzqcpixptcaqjfrxfiyhaiymhraptejoegely;PyEdge
1945796593.0;duqraobpaoyrwcjbhcgzdnsiafdvpaaulnikpzwztexkkzusld;2.8441545332796564e+18;zfwccssszpjilqrhdngyabqixnkpbrzrzoslysbmdpcojnnzdz;hmxkyuojwclehfebtwmtqlvysbhhmjmnrbkwrsawjzarxklxtf;PyEdge
;nqualmxollgluiwpmfmhqjbnfkzwgcdynsndxgtquuktaoodqp;6.104928330085356e+18;nuaasviddpyctrepwzdxlpicwbxudcxjenyulbkxlkclaoxdnq;dgbmnjarjmzicpqlitwnwxthtijyiqfaatwhoqccnphfwyxipv;PyEdge
1347038577.0;wpvbzngjgonpuanytvazjqzqvcfarqyzjdpcqdnrmpkfhfjdps;;nuaasviddpyctrepwzdxlpicwbxudcxjenyulbkxlkclaoxdnq;mdiarmwkpilsvpdlaeaauzyasamqorcbogfhqbraidytkepnro;PyEdge
1437182511.0;izolfriywwjxluibygjvdmwtutathsdywosjkkhnipwekzxjvv;7.983252365782489e+18;nuaasviddpyctrepwzdxlpicwbxudcxjenyulbkxlkclaoxdnq;tnzrmcgprcphhuazmmrmzdanakwexffdsavgpbmlxbgpoxjpla;PyEdge
462480123.0;qojckmmypdwhecorxrhfwvnskyaepcafmkjklxyqntlmuxmtna;2.639258394827645e+18;nuaasviddpyctrepwzdxlpicwbxudcxjenyulbkxlkclaoxdnq;jgnajwqfyvpvasgfrugeblnvdrsgneawzxqoaiuataknbeatih;PyEdge
224990181.0;bdakixxxpryldjbnwxvgufmgaxagoxaszwyvspfumlvqmfdrau;2.774712677724745e+18;nuaasviddpyctrepwzdxlpicwbxudcxjenyulbkxlkclaoxdnq;ccqbdkcxqkaamrauzqsmknxcigxeyejlkvyaqylucfisavkeiu;PyEdge
;wijlgjrdzffnhrexqrbaaqizkjboahixalfparuikarghtsikk;3.2435991498918973e+18;nuaasviddpyctrepwzdxlpicwbxudcxjenyulbkxlkclaoxdnq;boiqieedrjlianoqrfutagkbosdabcuwcyqbeqnkwsgmsajbaa;PyEdge
149963762.0;kykviaozuumiihaxegkeuajksxkradrgciyztrggzdahgywuho;7.435590814349212e+18;nuaasviddpyctrepwzdxlpicwbxudcxjenyulbkxlkclaoxdnq;jqmzhlicnaupwqxahzewwvzzanolppxtnwbmhsqbldjwsivtlg;PyEdge
83852361.0;mhqasvndgsjweagbvaddaxozxhdznpsiauvswvlxwewevdajdp;3.1682209465029463e+18;nuaasviddpyctrepwzdxlpicwbxudcxjenyulbkxlkclaoxdnq;rrkacnbxqzrhxstnoegkuuuusanfqsmawxpbgawgcagkvnqusk;PyEdge
152847628.0;baqxqeaarlxestzvlnmvoykatklmhashsqzpkkaynpmtwkyksy;;nuaasviddpyctrepwzdxlpicwbxudcxjenyulbkxlkclaoxdnq;pyshsriaefchwupzxzihexzacishsazpsqordadmaifsuxsvvj;PyEdge
732577466.0;aayvldfekfqhilgjysiftxqwywdwvrgeadtzidytodakupodna;3.1528407400582784e+18;nuaasviddpyctrepwzdxlpicwbxudcxjenyulbkxlkclaoxdnq;brajfphebzoqxbaoyncjedokxwqwxymhivemdfsrejqlrqzjyr;PyEdge
570791325.0;rljftqtojqqsfqagxlcukiloktudhtglrzhkaepxxciixzfmcl;5.990002344374682e+18;wyrnxprfsewpestzphypaemabykzanzmimgckssgvdagvirnhr;dlfzxscvwbnlobqxytpsabaihmjqkigqtdgoddkeidfvnzaard;PyEdge
246662464.0;oakkgvfwhyeesehgphwmjoueorvbjahupgqbzktcgmmqwslbos;5.297103155930429e+18;wyrnxprfsewpestzphypaemabykzanzmimgckssgvdagvirnhr;sadcmcadlncbyjxvjahwgznrwnzbyawqqvxmunowmzfhopdjcl;PyEdge
1434444532.0;pbaflwduzijanciaciigqvmwxhkvcuhaauiceomcuagjqaanvf;4.4256907511153014e+18;wyrnxprfsewpestzphypaemabykzanzmimgckssgvdagvirnhr;aldbmehukqzhjdcyajpgosolbuphaaczevfuerpkjtthebkvwq;PyEdge
1675271158.0;jqnirkolaqrjewcewqgfjoxdchdmlamdamdgxrnnhpfdqztyat;8.788215393633393e+18;wyrnxprfsewpestzphypaemabykzanzmimgckssgvdagvirnhr;ahbyrmxuvwliklaeehdciopwfsguiqdgcduvrxajcnpiiaubhj;PyEdge
541397648.0;brceyordxurxqkgvwdwupqcqaqrvchpcdwomgvvjfibixvbsrq;6.262003034805037e+18;wyrnxprfsewpestzphypaemabykzanzmimgckssgvdagvirnhr;haphmlrxdtyprqjbuapfzfbvauujcwfpnhakpotglsashrzmlk;PyEdge
1275998372.0;ogghoolzcfdjmyiirxdadtcbmsbomctpbnqdeivjymegwdwnat;;wyrnxprfsewpestzphypaemabykzanzmimgckssgvdagvirnhr;gkttahkehsmiitgteghjiyquttgwavqmqdtzblwyhoswbgossz;PyEdge
260241830.0;cagpmnctnctlxriofycmaznudgpaleagdezynqmnshwkldjqlv;2.360732597207535e+18;wyrnxprfsewpestzphypaemabykzanzmimgckssgvdagvirnhr;xndhnwcxifqauxougoarfbmephvcpkmvyhadgohwjjnwtkgpyg;PyEdge
756350323.0;uubpevacaollafivojwkahldpjealvcowxfksfmdjndnounetv;6.628716498506655e+18;wyrnxprfsewpestzphypaemabykzanzmimgckssgvdagvirnhr;acspzcvliqyqwcaakygwksadhgqywojinjuzewxdagcdovwzsy;PyEdge
2046777089.0;ltckvziyhaoswrjcvpjzsvguiwjnfufxbbpaxjuxztmukammlq;;wyrnxprfsewpestzphypaemabykzanzmimgckssgvdagvirnhr;qtdxgdafiejzynuljfdsbwtlaalurxpundvpescvoaalxmfwde;PyEdge
1170196647.0;gphmczpkthcmleqzkbmmtsmmjgayieailbuuoeylaxpzroswie;1.7004800806642504e+18;wyrnxprfsewpestzphypaemabykzanzmimgckssgvdagvirnhr;uywwwrkygrkltswyfhxamhbnrsayivabjxnfnmuorfcbpsqjhk;PyEdge
1143304289.0;foheeqknmbcrbvhywoequbrisoagyvyaswaumyqalflrmrrvrv;9.172100803620657e+18;gkttahkehsmiitgteghjiyquttgwavqmqdtzblwyhoswbgossz;csdldlpqrmippxlblhjhrywiyepfxmdjubnavwpqssgfhwvtzo;PyEdge
637022719.0;snrpsvjkndnmyvbcvseqefrkqzgaawunpqujuaafqwtcphmwva;3.578273898910954e+17;gkttahkehsmiitgteghjiyquttgwavqmqdtzblwyhoswbgossz;cwrcnauwaziugbahekpgudhgogbadxdfmvkzysifawxzpwbjqz;PyEdge
;jiaudyvjxkbajatemnlkirtaeyvwrteyzhvbetcwflzqcefwvh;;gkttahkehsmiitgteghjiyquttgwavqmqdtzblwyhoswbgossz;swjdejmxhrbphodmjnifftzjysqjmhtvzpysyjakwaxeduamrc;PyEdge
1928210828.0;dghdwjrtsdfgtykbnarpouaryjmywagwyyrbnfdoayedxaxtnn;3.810021605454921e+18;gkttahkehsmiitgteghjiyquttgwavqmqdtzblwyhoswbgossz;zzpueluthtaquwjtaniggbemavlacaypwlwoyrrfrfprtgtaup;PyEdge
1976400375.0;iajfhlyvccdwprqnsxkrpgmaoqlzwywtikrsqxafjardpjomlm;2.9718190908802115e+18;gkttahkehsmiitgteghjiyquttgwavqmqdtzblwyhoswbgossz;aplpfcoajvqbpoidfamlclufkjeersytywhbaxreimljctylla;PyEdge
1814627339.0;ttmetirawghaupglinigsuwjpuvpaovbxgzgzbvnyhudqqubxs;8.664301622940991e+18;gkttahkehsmiitgteghjiyquttgwavqmqdtzblwyhoswbgossz;tdtwzsdakdyqgislssddhsffexntkcccsqgjgzicnjgjsbvers;PyEdge
1288785459.0;cmjzqaascyohypsabcnjzjapkxkhyirddonjntbvawysizotaa;1.4560453473820562e+18;gkttahkehsmiitgteghjiyquttgwavqmqdtzblwyhoswbgossz;ltuwrgpbavaymsvealxwvgwhduueymixkgmudquccpahyyaqap;PyEdge
938097916.0;ecackwxnyyndibbhyssvknqadzglctxicejhaeljoytnfrwycd;7.138549238203126e+18;gkttahkehsmiitgteghjiyquttgwavqmqdtzblwyhoswbgossz;zkpqtvtgkbwbafqpcqxhesfwtjnmwrdrooedgnlnfbvpvcqbyq;PyEdge
402903440.0;yudktidewhlunfhekaeyiqeqiyoszdqdjcurhzfltnmalzbddr;4.4444255599466214e+18;gkttahkehsmiitgteghjiyquttgwavqmqdtzblwyhoswbgossz;einebeaeeljzflxazxzsjprefzizimwpfhtvpavfmvoortabct;PyEdge
2000892685.0;ryphpembwlxwsqiptdjglfyqndbkqosspdhdzaausqvoromqnw;5.942729213643118e+18;gkttahkehsmiitgteghjiyquttgwavqmqdtzblwyhoswbgossz;nioscaqznactcujbnnacyrzjekrhdshitnwmjyplxyhhspwhjj;PyEdge
526500788.0;zxughefivklzcuhowykyfvxyzzzowaaulxabuwtxqhxylaocuz;;myhoneqlurdkubexdwyuqandsardrgwripzmcdahodnzlmosro;ddsdbdpvovoefzaunteefjsltdrtkfewhragscuwnccebiboxk;PyEdge
;eaidlbrblpxtlzmufrvohnsrvdradhsfjkxmbmsqovgyoskrnm;1.423122017940517e+18;myhoneqlurdkubexdwyuqandsardrgwripzmcdahodnzlmosro;axctquzrrmhnotcrszxmecravzbkuqqrkagvtwiwsivnmviltq;PyEdge
1995462132.0;fdojvaomvjviurtyaeqcdohowpdjgplymhorzfycwislcvwxnb;6.947750633108517e+18;myhoneqlurdkubexdwyuqandsardrgwripzmcdahodnzlmosro;luvbbenyzklvrxgjhsbkjxrqmfjwdsskdkfuowlvtopvuwoqbw;PyEdge
181999597.0;argmvmpybuzwjxnndosleeckyweadrswzqsxhxvtagteibtgwu;6.936621730984235e+18;myhoneqlurdkubexdwyuqandsardrgwripzmcdahodnzlmosro;oocezmnukyiaorbtccapsiaslhcmlenansbankandxvtzpvhtw;PyEdge
1577810796.0;uetjrbgzgrekrfcnubhbyhanihgivqeioepvqxnkfaujedtbhr;6.1948069280004e+18;myhoneqlurdkubexdwyuqandsardrgwripzmcdahodnzlmosro;fcnkskuogyoghsrodxvnhvycqclwtrwsxbawyhipsuffyvqyml;PyEdge
;vtvuudeopufsstawqmstqjlgxcbrxvhbobnwrksqkaxpgvsjrp;4.95566669163242e+18;myhoneqlurdkubexdwyuqandsardrgwripzmcdahodnzlmosro;gaycegqfmfwrvznnjomtmalwifzbwqyykakwcuvcxmqkoptgdz;PyEdge
1734573971.0;qssmetdftdijffiqhrmaqvccifzazitjaruemrcjhzvtgxripc;6.200524026796738e+18;myhoneqlurdkubexdwyuqandsardrgwripzmcdahodnzlmosro;leczzbwsqtmojlafkdvtgyttvcnhcpzaashksstmgppasdehky;PyEdge
43471147.0;imhoehwmjnknpafxzwpclwtiunxqypdrhrmosolqcwkijjaavi;5.900676825577092e+18;myhoneqlurdkubexdwyuqandsardrgwripzmcdahodnzlmosro;hgdbkdwwxwzinbbnlscbuyekzazktcxkrptafwoqvmkwjmxbtq;PyEdge
;ugvdbiwqzgabrtevznwaznhtviaahzvluilirniqzyfqsihyqy;1.086781483691505e+18;myhoneqlurdkubexdwyuqandsardrgwripzmcdahodnzlmosro;urzdqsoiszrxplrenfwrppteurinfhvckwwnaiflujdrpgtjwt;PyEdge
410158286.0;wxuxnqlcjadnfsjuebkulnalykbferjfaweezhnsfsxzrhquaj;9.136844496654009e+18;myhoneqlurdkubexdwyuqandsardrgwripzmcdahodnzlmosro;kosnpcjatrjpbcttxuonljaqqzakyavhnyjqzthidncxgeofpa;PyEdge
;cutvecztveiougaytjhatgfwznimedgqfndmwdkazgvmstxojb;;xvifbnjqnkajaevhdkjeqtjnhngkvsosqowavhyshrbodmawiv;lcpeqiejhpevlrdknugeoogfnqrhugwyugcjlttrynpbvzpbcc;PyEdge
1304119047.0;gsdqabszavgtablxqjowvcmishatnwyjdthcazkqoamkpfecao;3.5553104400414413e+18;xvifbnjqnkajaevhdkjeqtjnhngkvsosqowavhyshrbodmawiv;iqmgnhgduaypiymnrnmawzljryrxbwmerqecesqbfgqyzdwmsa;PyEdge
564567453.0;zznkrzrbhcgabeakoedgahulmohnxsesucudzmrpfhrehetbxo;1.360388240557182e+18;xvifbnjqnkajaevhdkjeqtjnhngkvsosqowavhyshrbodmawiv;qbpdhcdrxseigcxwcyduabwunqtzkkfyabbhjqtyskophnfaik;PyEdge
;ukkrfxyqarnavmdgkaxswalnkffjublulvmvlrtfsqeccweavm;8.57523269088078e+18;xvifbnjqnkajaevhdkjeqtjnhngkvsosqowavhyshrbodmawiv;nocprurixvijipazfaharsntdqkgahkctyiorhpajbbdtmxaqo;PyEdge
228336171.0;pwtizfjtyajayvrryypozeiqxjzzzpqdfivdaqafnfyuwhxyoz;5.056203743172054e+18;xvifbnjqnkajaevhdkjeqtjnhngkvsosqowavhyshrbodmawiv;juzbqrgeagpdrtbkfavunonndtgweaaskymbnxjiopwjaeabmv;PyEdge
135706539.0;virwilzcpisasomnyrrxbzhoyntvonffduamdqatretcmadzng;9.913720664505876e+17;xvifbnjqnkajaevhdkjeqtjnhngkvsosqowavhyshrbodmawiv;hrrzvquqbmrtnkicmxftfiowfsmwjdxhacbhcsznzvbeokjrwy;PyEdge
1453146922.0;ehfxivakhgjascazafpytelkdqxwzpgansepzxahxotnzcwxav;2.5068734801119795e+18;xvifbnjqnkajaevhdkjeqtjnhngkvsosqowavhyshrbodmawiv;rcuxxbaesckjgagrgoojdvjxaogltdorvzjiomsdonvmvzciak;PyEdge
202434604.0;bfanhalxnfbdnkufbbhkkbdgcuvoyaxharoaufbsmcgfcltubr;5.132797542997921e+18;xvifbnjqnkajaevhdkjeqtjnhngkvsosqowavhyshrbodmawiv;hwreqtmomzffafjwcdnchcyzaaaccmevvpnkeahphzcvkwhnlu;PyEdge
1698158215.0;ykxnffcgfgoafdscxajzngcbbatphgzjcyhkqzlartpncuqnoa;8.8503367301734e+18;xvifbnjqnkajaevhdkjeqtjnhngkvsosqowavhyshrbodmawiv;ddiycvxwznocolktfentaxcnbvlqfqozuemhglhlsufsgeskak;PyEdge
624136492.0;pardfilyqeacjagvxhflbthneraxnnnvssafqanhpdgkpbxcfi;2.2521598445607286e+18;xvifbnjqnkajaevhdkjeqtjnhngkvsosqowavhyshrbodmawiv;tjgtavsuevaflsxmhueawguqrglnbuzbagwryitwjaramqanvj;PyEdge
;wdqanjdmaffilabdkwekactpypwqulmjiqdxeysvxloyffnsur;8.558398826871023e+18;vfaimkcvqcoqojnhzhrsskdjbaeaypmkzhhmafpredvfpsvzeb;daiqtameckcyfslvbmgqoljgnutdvcfhljnfsprpswlhyafdmu;PyEdge
1970612265.0;gprtalwfaucbpetuzrlhlwgoldvupsbdysaqviredlyzxxlqmk;3.48190047013567e+18;vfaimkcvqcoqojnhzhrsskdjbaeaypmkzhhmafpredvfpsvzeb;sjpegkiaupychfugqicaftflwbzzaapekmaevdvqotwatnverq;PyEdge
748474637.0;rqljshjsimenarouavcxxkjbjglfuzoioqekozwwnlmjimxurd;5.865977544673546e+18;vfaimkcvqcoqojnhzhrsskdjbaeaypmkzhhmafpredvfpsvzeb;zebmpvhomwrhiawbaouqpcuzcagdvugyrefqacjaefrxzkstgt;PyEdge
1571697332.0;wukqlyaxaeqbptanvqjfzmothzdwdbwvyljhtmlwmluxzjkzyu;3.026062218646941e+18;vfaimkcvqcoqojnhzhrsskdjbaeaypmkzhhmafpredvfpsvzeb;habuzqawqetmgxfaaaxwoztyoxeswjmambwlfoagduwxbcfxhl;PyEdge
920872982.0;nrbejpieqlymachxyvtcvndijueazbujngjkuzfaulcavsnost;3.6892916306075955e+18;vfaimkcvqcoqojnhzhrsskdjbaeaypmkzhhmafpredvfpsvzeb;rychfawmnmfdfouzxdftjhvfvhzfgxepzvfdutqkylvdibcouy;PyEdge
1285034028.0;nbfxbzoczjjlxqohytsbmpagwwvntakoglzylaogwnoypeourh;7.969058442600264e+18;vfaimkcvqcoqojnhzhrsskdjbaeaypmkzhhmafpredvfpsvzeb;cioknbkvqgafcgapublamuwyxxnxcgoewcijgvihkzdnqnzvnt;PyEdge
2059913883.0;ammujvlnzekqtyodnnwhqklaequqtolbaryaacjlxesptetujk;8.308016048804029e+18;vfaimkcvqcoqojnhzhrsskdjbaeaypmkzhhmafpredvfpsvzeb;qbpdhcdrxseigcxwcyduabwunqtzkkfyabbhjqtyskophnfaik;PyEdge
1838331606.0;oaifwavwsrqgrmisymazlkpeqpbrnauvhffxogmycawjgcymip;;vfaimkcvqcoqojnhzhrsskdjbaeaypmkzhhmafpredvfpsvzeb;ewbnpwuyrfawruzehraalepjjadwhhyaaqmcexskgxrmyiasrg;PyEdge
292545966.0;ydlacsqypivfycxavugcvfmnosdszsakyyijstukpfxfhloqlz;5.695365981214677e+18;vfaimkcvqcoqojnhzhrsskdjbaeaypmkzhhmafpredvfpsvzeb;azhittzzxvcjhnpxodblzpczcvsiwawotogrgayfkuwxtioato;PyEdge
;ahxdqqycxltfzamaisdifvpvwcombrvdrrmleckumocsidfmwt;4.1362422318879626e+18;vfaimkcvqcoqojnhzhrsskdjbaeaypmkzhhmafpredvfpsvzeb;sftmlvyxawfdvgulbnyqvuwnvduinbjtmmpcxwdqinvvkcaduq;PyEdge
148819959.0;ftqjyranymryznmjiouulofdacaweisqophmpogwpiksvhpxuk;7.335682955780309e+18;nftmrdbbldaadhjzldoaafzjbqubneqrtkglklscaeiwkafwlu;kcnknngwtvzgnseklbpqruruvgnklakbrkldggyjyxeaakhawj;PyEdge
